"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2026年06月19日"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","/項目 コード","A1101","","A2301","","B1101","","B1106","","C120110","","C210715","","C3101","","C3107","","C3401","","D2201","","H6133","","I5101","","#A03506","","#A05101","","#F01201","","#I0910103",""
"調査年 コード","調査年","地域 コード","地域","/項目","A1101_総人口【人】","注釈","A2301_住民基本台帳人口（総数）【人】","注釈","B1101_総面積（北方地域及び竹島を除く）【ｈａ】","注釈","B1106_森林面積【ｈａ】","注釈","C120110_課税対象所得【千円】","注釈","C210715_事業所数（小売業）【所】","注釈","C3101_農業産出額【百万円】","注釈","C3107_耕地面積【ｈａ】","注釈","C3401_製造品出荷額等【百万円】","注釈","D2201_財政力指数（市町村財政）【‐】","注釈","H6133_百貨店、総合スーパー数【事業所】","注釈","I5101_病院数【施設】","注釈","#A03506_65歳以上人口割合【％】","注釈","#A05101_人口増減率【％】","注釈","#F01201_第1次産業就業者比率【％】","注釈","#I0910103_一般病院数（人口10万人当たり）【施設】","注釈"
"2017100000","2017年度","43432","熊本県 西原村","","***","","6,755","","7,722","","***","","5,197,366","","***","","***","","1,110","","38,369","","0.42","","***","","0","","***","","***","","***","","***",""
"2017100000","2017年度","43433","熊本県 南阿蘇村","","***","","10,846","","13,732","","***","","7,877,044","","***","","***","","3,150","","4,540","","0.28","","***","","1","","***","","***","","***","","***",""
"2017100000","2017年度","43441","熊本県 御船町","","***","","17,183","","9,903","","***","","14,266,091","","***","","***","","1,410","","9,549","","0.38","","***","","1","","***","","***","","***","","***",""
"2017100000","2017年度","43442","熊本県 嘉島町","","***","","9,225","","1,665","","***","","9,477,952","","***","","***","","813","","30,284","","0.67","","***","","2","","***","","***","","***","","***",""
"2017100000","2017年度","43443","熊本県 益城町","","***","","33,054","","6,568","","***","","24,917,098","","***","","***","","2,270","","61,902","","0.56","","***","","4","","***","","***","","***","","***",""
"2017100000","2017年度","43444","熊本県 甲佐町","","***","","10,839","","5,793","","***","","7,689,741","","***","","***","","1,150","","12,099","","0.30","","***","","2","","***","","***","","***","","***",""
"2017100000","2017年度","43447","熊本県 山都町","","***","","15,442","","54,467","","***","","11,618,846","","***","","***","","5,100","","5,244","","0.20","","***","","4","","***","","***","","***","","***",""
"2017100000","2017年度","43468","熊本県 氷川町","","***","","12,114","","3,336","","***","","10,547,924","","***","","***","","1,610","","616","","0.29","","***","","1","","***","","***","","***","","***",""
"2017100000","2017年度","43482","熊本県 芦北町","","***","","17,789","","23,400","","***","","13,827,444","","***","","***","","1,580","","15,112","","0.32","","***","","3","","***","","***","","***","","***",""
"2017100000","2017年度","43484","熊本県 津奈木町","","***","","4,692","","3,407","","***","","3,302,603","","***","","***","","306","","1,806","","0.21","","***","","0","","***","","***","","***","","***",""
"2017100000","2017年度","43501","熊本県 錦町","","***","","10,882","","8,504","","***","","9,438,340","","***","","***","","1,710","","22,536","","0.39","","***","","0","","***","","***","","***","","***",""
"2017100000","2017年度","43505","熊本県 多良木町","","***","","9,775","","16,586","","***","","8,690,175","","***","","***","","1,710","","6,567","","0.23","","***","","1","","***","","***","","***","","***",""
"2017100000","2017年度","43506","熊本県 湯前町","","***","","4,030","","4,837","","***","","2,955,818","","***","","***","","596","","2,527","","0.16","","***","","0","","***","","***","","***","","***",""
"2017100000","2017年度","43507","熊本県 水上村","","***","","2,258","","19,096","","***","","1,530,030","","***","","***","","401","","1,403","","0.14","","***","","0","","***","","***","","***","","***",""
"2017100000","2017年度","43510","熊本県 相良村","","***","","4,554","","9,454","","***","","3,566,736","","***","","***","","800","","1,523","","0.18","","***","","0","","***","","***","","***","","***",""
"2017100000","2017年度","43511","熊本県 五木村","","***","","1,133","","25,292","","***","","1,033,337","","***","","***","","95","","X","","0.19","","***","","0","","***","","***","","***","","***",""
"2017100000","2017年度","43512","熊本県 山江村","","***","","3,542","","12,119","","***","","2,550,974","","***","","***","","481","","676","","0.14","","***","","0","","***","","***","","***","","***",""
"2017100000","2017年度","43513","熊本県 球磨村","","***","","3,839","","20,758","","***","","2,494,141","","***","","***","","654","","X","","0.13","","***","","0","","***","","***","","***","","***",""
"2017100000","2017年度","43514","熊本県 あさぎり町","","***","","15,787","","15,956","","***","","13,366,742","","***","","***","","2,980","","12,027","","0.23","","***","","1","","***","","***","","***","","***",""
"2017100000","2017年度","43531","熊本県 苓北町","","***","","7,412","","6,758","","***","","6,437,136","","***","","***","","655","","2,692","","0.51","","***","","3","","***","","***","","***","","***",""
"2016100000","2016年度","43100","熊本県 熊本市","","***","","733,844","","39,032","","***","","973,168,782","","***","","***","","11,600","","411,067","","0.72","","5","","94","","***","","***","","***","","***",""
"2016100000","2016年度","43101","熊本県 熊本市 中央区","","***","","176,968","","2,545","","***","","-","","***","","***","","-","","14,460","","-","","2","","39","","***","","***","","***","","***",""
"2016100000","2016年度","43102","熊本県 熊本市 東区","","***","","189,380","","5,019","","***","","-","","***","","***","","-","","80,179","","-","","1","","17","","***","","***","","***","","***",""
"2016100000","2016年度","43103","熊本県 熊本市 西区","","***","","92,311","","8,933","","***","","-","","***","","***","","-","","27,344","","-","","1","","7","","***","","***","","***","","***",""
"2016100000","2016年度","43104","熊本県 熊本市 南区","","***","","129,826","","11,001","","***","","-","","***","","***","","-","","121,765","","-","","1","","16","","***","","***","","***","","***",""
"2016100000","2016年度","43105","熊本県 熊本市 北区","","***","","145,359","","11,534","","***","","-","","***","","***","","-","","167,318","","-","","0","","15","","***","","***","","***","","***",""
"2016100000","2016年度","43202","熊本県 八代市","","***","","129,922","","68,136","","***","","129,246,284","","***","","***","","7,420","","246,380","","0.49","","2","","11","","***","","***","","***","","***",""
"2016100000","2016年度","43203","熊本県 人吉市","","***","","33,616","","21,055","","***","","33,936,147","","***","","***","","1,550","","20,223","","0.43","","1","","11","","***","","***","","***","","***",""
"2016100000","2016年度","43204","熊本県 荒尾市","","***","","53,961","","5,737","","***","","50,786,256","","***","","***","","1,470","","34,706","","0.46","","1","","5","","***","","***","","***","","***",""
"2016100000","2016年度","43205","熊本県 水俣市","","***","","25,493","","16,329","","***","","23,543,158","","***","","***","","976","","72,713","","0.36","","1","","8","","***","","***","","***","","***",""
"2016100000","2016年度","43206","熊本県 玉名市","","***","","67,605","","15,260","","***","","69,095,614","","***","","***","","6,410","","57,599","","0.44","","1","","5","","***","","***","","***","","***",""
"2016100000","2016年度","43208","熊本県 山鹿市","","***","","53,645","","29,969","","***","","48,014,386","","***","","***","","6,980","","79,025","","0.33","","0","","6","","***","","***","","***","","***",""
"2016100000","2016年度","43210","熊本県 菊池市","","***","","49,711","","27,685","","***","","46,384,494","","***","","***","","5,950","","157,288","","0.43","","0","","5","","***","","***","","***","","***",""
"2016100000","2016年度","43211","熊本県 宇土市","","***","","37,598","","7,430","","***","","37,794,260","","***","","***","","1,890","","63,303","","0.51","","0","","1","","***","","***","","***","","***",""
"2016100000","2016年度","43212","熊本県 上天草市","","***","","28,520","","12,691","","***","","23,616,496","","***","","***","","1,240","","11,828","","0.25","","0","","1","","***","","***","","***","","***",""
"2016100000","2016年度","43213","熊本県 宇城市","","***","","60,297","","18,861","","***","","57,693,441","","***","","***","","5,700","","112,647","","0.39","","1","","8","","***","","***","","***","","***",""
"2016100000","2016年度","43214","熊本県 阿蘇市","","***","","27,204","","37,630","","***","","25,586,690","","***","","***","","9,170","","97,877","","0.36","","0","","4","","***","","***","","***","","***",""
"2016100000","2016年度","43215","熊本県 天草市","","***","","84,067","","68,386","","***","","71,918,107","","***","","***","","5,400","","29,785","","0.27","","1","","14","","***","","***","","***","","***",""
"2016100000","2016年度","43216","熊本県 合志市","","***","","60,701","","5,319","","***","","71,471,882","","***","","***","","2,220","","328,678","","0.64","","0","","5","","***","","***","","***","","***",""
"2016100000","2016年度","43348","熊本県 美里町","","***","","10,586","","14,400","","***","","7,800,646","","***","","***","","1,210","","3,330","","0.25","","0","","3","","***","","***","","***","","***",""
"2016100000","2016年度","43364","熊本県 玉東町","","***","","5,397","","2,433","","***","","4,611,730","","***","","***","","785","","2,354","","0.27","","0","","0","","***","","***","","***","","***",""
"2016100000","2016年度","43367","熊本県 南関町","","***","","10,138","","6,892","","***","","8,248,963","","***","","***","","1,490","","75,112","","0.37","","0","","0","","***","","***","","***","","***",""
"2016100000","2016年度","43368","熊本県 長洲町","","***","","16,301","","1,943","","***","","15,514,498","","***","","***","","680","","181,511","","0.54","","0","","1","","***","","***","","***","","***",""
"2016100000","2016年度","43369","熊本県 和水町","","***","","10,568","","9,878","","***","","9,343,145","","***","","***","","1,970","","25,878","","0.23","","0","","1","","***","","***","","***","","***",""
"2016100000","2016年度","43403","熊本県 大津町","","***","","34,228","","9,910","","***","","40,158,821","","***","","***","","2,110","","201,934","","0.70","","1","","2","","***","","***","","***","","***",""
"2016100000","2016年度","43404","熊本県 菊陽町","","***","","41,026","","3,746","","***","","54,828,836","","***","","***","","1,430","","257,524","","0.92","","3","","4","","***","","***","","***","","***",""
"2016100000","2016年度","43423","熊本県 南小国町","","***","","4,205","","11,590","","***","","3,417,151","","***","","***","","1,040","","885","","0.21","","0","","0","","***","","***","","***","","***",""
"2016100000","2016年度","43424","熊本県 小国町","","***","","7,420","","13,694","","***","","5,856,959","","***","","***","","1,590","","1,804","","0.22","","0","","1","","***","","***","","***","","***",""
"2016100000","2016年度","43425","熊本県 産山村","","***","","1,549","","6,081","","***","","1,063,016","","***","","***","","946","","X","","0.14","","0","","0","","***","","***","","***","","***",""
"2016100000","2016年度","43428","熊本県 高森町","","***","","6,662","","17,506","","***","","5,231,196","","***","","***","","2,440","","6,374","","0.23","","0","","0","","***","","***","","***","","***",""
"2016100000","2016年度","43432","熊本県 西原村","","***","","6,845","","7,722","","***","","7,662,250","","***","","***","","1,110","","21,868","","0.41","","0","","0","","***","","***","","***","","***",""
"2016100000","2016年度","43433","熊本県 南阿蘇村","","***","","11,115","","13,732","","***","","9,596,641","","***","","***","","2,940","","3,841","","0.29","","0","","0","","***","","***","","***","","***",""
"2016100000","2016年度","43441","熊本県 御船町","","***","","17,320","","9,903","","***","","15,671,355","","***","","***","","1,400","","9,960","","0.37","","0","","1","","***","","***","","***","","***",""
"2016100000","2016年度","43442","熊本県 嘉島町","","***","","9,126","","1,665","","***","","10,658,682","","***","","***","","813","","18,132","","0.68","","1","","2","","***","","***","","***","","***",""
