"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2026年06月19日"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","/項目 コード","B1101","","B1106","","C120110","","C3107","","C3401","","D2201","","E2101","","E3101","","H6101","","H6103","","H6104","","I5101",""
"調査年 コード","調査年","地域 コード","地域","/項目","B1101_総面積（北方地域及び竹島を除く）【ｈａ】","注釈","B1106_森林面積【ｈａ】","注釈","C120110_課税対象所得【千円】","注釈","C3107_耕地面積【ｈａ】","注釈","C3401_製造品出荷額等【百万円】","注釈","D2201_財政力指数（市町村財政）【‐】","注釈","E2101_小学校数【校】","注釈","E3101_中学校数【校】","注釈","H6101_小売店数（事業所・企業統計調査結果）【事業所】","注釈","H6103_大型小売店数（事業所・企業統計調査結果）【事業所】","注釈","H6104_百貨店、総合スーパー数（事業所・企業統計調査結果）【事業所】","注釈","I5101_病院数【施設】","注釈"
"2002100000","2002年度","43424","熊本県 小国町","","13,700","","***","","7,609,297","","1,810","","2,522","","0.23","","6","","1","","***","","***","","***","","1",""
"2002100000","2002年度","43425","熊本県 産山村","","6,072","","***","","1,236,683","","1,040","","X","","0.15","","2","","1","","***","","***","","***","","0",""
"2002100000","2002年度","43428","熊本県 高森町","","17,490","","***","","5,952,673","","2,630","","5,462","","0.21","","5","","3","","***","","***","","***","","0",""
"2002100000","2002年度","43432","熊本県 西原村","","7,723","","***","","5,612,069","","1,420","","21,557","","0.35","","2","","1","","***","","***","","***","","0",""
"2002100000","2002年度","43433","熊本県 南阿蘇村","","13,730","","***","","9,555,793","","3,586","","4,238","","-","","7","","3","","***","","***","","***","","1",""
"2002100000","2002年度","43441","熊本県 御船町","","9,900","","***","","16,469,633","","1,650","","7,674","","0.31","","10","","2","","***","","***","","***","","1",""
"2002100000","2002年度","43442","熊本県 嘉島町","","1,666","","***","","8,806,650","","867","","10,226","","0.44","","2","","1","","***","","***","","***","","2",""
"2002100000","2002年度","43443","熊本県 益城町","","6,567","","***","","33,299,574","","2,450","","50,131","","0.49","","6","","3","","***","","***","","***","","4",""
"2002100000","2002年度","43444","熊本県 甲佐町","","5,787","","***","","9,456,606","","1,330","","11,820","","0.30","","5","","1","","***","","***","","***","","2",""
"2002100000","2002年度","43447","熊本県 山都町","","54,483","","***","","14,009,872","","5,562","","7,799","","-","","20","","4","","***","","***","","***","","4",""
"2002100000","2002年度","43468","熊本県 氷川町","","3,329","","***","","11,087,035","","1,696","","662","","-","","3","","2","","***","","***","","***","","1",""
"2002100000","2002年度","43482","熊本県 芦北町","","23,348","","***","","17,551,532","","1,841","","17,942","","-","","19","","5","","***","","***","","***","","2",""
"2002100000","2002年度","43484","熊本県 津奈木町","","3,397","","***","","3,743,600","","388","","2,209","","0.19","","3","","1","","***","","***","","***","","0",""
"2002100000","2002年度","43501","熊本県 錦町","","8,487","","***","","10,040,107","","1,790","","46,089","","0.35","","3","","1","","***","","***","","***","","0",""
"2002100000","2002年度","43505","熊本県 多良木町","","16,587","","***","","10,432,326","","1,760","","19,773","","0.24","","7","","1","","***","","***","","***","","1",""
"2002100000","2002年度","43506","熊本県 湯前町","","4,841","","***","","3,415,396","","611","","2,368","","0.16","","1","","1","","***","","***","","***","","0",""
"2002100000","2002年度","43507","熊本県 水上村","","19,211","","***","","1,838,230","","510","","1,337","","0.14","","2","","1","","***","","***","","***","","1",""
"2002100000","2002年度","43510","熊本県 相良村","","9,454","","***","","4,059,162","","838","","3,127","","0.18","","2","","2","","***","","***","","***","","0",""
"2002100000","2002年度","43511","熊本県 五木村","","25,294","","***","","1,907,127","","158","","754","","0.19","","8","","1","","***","","***","","***","","0",""
"2002100000","2002年度","43512","熊本県 山江村","","12,120","","***","","2,670,479","","607","","122","","0.13","","2","","1","","***","","***","","***","","0",""
"2002100000","2002年度","43513","熊本県 球磨村","","20,773","","***","","3,226,553","","727","","623","","0.12","","9","","1","","***","","***","","***","","0",""
"2002100000","2002年度","43514","熊本県 あさぎり町","","15,949","","***","","14,980,820","","3,066","","-","","-","","6","","5","","***","","***","","***","","1",""
"2002100000","2002年度","43531","熊本県 苓北町","","6,706","","***","","7,891,560","","748","","3,766","","0.74","","5","","3","","***","","***","","***","","4",""
"2001100000","2001年度","43100","熊本県 熊本市","","38,905","","***","","872,503,275","","13,081","","516,412","","-","","94","","50","","7,907","","124","","16","","103",""
"2001100000","2001年度","43101","熊本県 熊本市 中央区","","-","","***","","-","","-","","-","","-","","-","","-","","-","","-","","-","","-",""
"2001100000","2001年度","43102","熊本県 熊本市 東区","","-","","***","","-","","-","","-","","-","","-","","-","","-","","-","","-","","-",""
"2001100000","2001年度","43103","熊本県 熊本市 西区","","-","","***","","-","","-","","-","","-","","-","","-","","-","","-","","-","","-",""
"2001100000","2001年度","43104","熊本県 熊本市 南区","","-","","***","","-","","-","","-","","-","","-","","-","","-","","-","","-","","-",""
"2001100000","2001年度","43105","熊本県 熊本市 北区","","-","","***","","-","","-","","-","","-","","-","","-","","-","","-","","-","","-",""
"2001100000","2001年度","43202","熊本県 八代市","","68,019","","***","","138,053,975","","7,964","","222,279","","-","","46","","15","","1,970","","14","","4","","12",""
"2001100000","2001年度","43203","熊本県 人吉市","","21,055","","***","","41,121,330","","1,690","","19,556","","0.45","","10","","4","","643","","5","","2","","11",""
"2001100000","2001年度","43204","熊本県 荒尾市","","5,715","","***","","52,841,559","","1,620","","23,716","","0.42","","12","","5","","621","","6","","3","","5",""
"2001100000","2001年度","43205","熊本県 水俣市","","16,287","","***","","30,160,177","","1,050","","72,594","","0.32","","11","","8","","398","","3","","2","","9",""
"2001100000","2001年度","43206","熊本県 玉名市","","15,253","","***","","75,917,242","","6,890","","83,304","","-","","21","","6","","872","","7","","1","","5",""
"2001100000","2001年度","43208","熊本県 山鹿市","","29,967","","***","","54,691,613","","7,340","","58,219","","-","","22","","6","","747","","9","","1","","7",""
"2001100000","2001年度","43210","熊本県 菊池市","","27,666","","***","","52,094,582","","6,280","","167,447","","-","","14","","5","","632","","6","","1","","5",""
"2001100000","2001年度","43211","熊本県 宇土市","","7,417","","***","","38,546,516","","2,110","","53,664","","0.39","","7","","3","","432","","2","","1","","2",""
"2001100000","2001年度","43212","熊本県 上天草市","","12,600","","***","","29,699,327","","1,460","","12,378","","-","","17","","9","","583","","2","","1","","1",""
"2001100000","2001年度","43213","熊本県 宇城市","","18,851","","***","","61,136,573","","6,197","","109,205","","-","","15","","6","","836","","6","","1","","7",""
"2001100000","2001年度","43214","熊本県 阿蘇市","","37,625","","***","","27,820,798","","9,660","","44,547","","-","","13","","4","","453","","2","","0","","4",""
"2001100000","2001年度","43215","熊本県 天草市","","68,282","","***","","88,072,773","","6,846","","31,183","","-","","56","","24","","1,816","","8","","3","","14",""
"2001100000","2001年度","43216","熊本県 合志市","","5,317","","***","","63,373,043","","2,340","","263,987","","-","","7","","3","","345","","2","","1","","5",""
"2001100000","2001年度","43348","熊本県 美里町","","14,403","","***","","9,583,638","","1,373","","4,529","","-","","3","","2","","181","","0","","0","","3",""
"2001100000","2001年度","43364","熊本県 玉東町","","2,440","","***","","5,239,419","","837","","4,098","","0.21","","2","","1","","65","","1","","0","","0",""
"2001100000","2001年度","43367","熊本県 南関町","","6,896","","***","","9,417,309","","1,670","","19,471","","0.31","","4","","1","","171","","0","","0","","0",""
"2001100000","2001年度","43368","熊本県 長洲町","","1,943","","***","","17,407,585","","765","","145,831","","0.48","","4","","2","","184","","1","","1","","1",""
"2001100000","2001年度","43369","熊本県 和水町","","9,875","","***","","10,171,210","","2,171","","98,980","","-","","8","","2","","145","","2","","0","","1",""
"2001100000","2001年度","43403","熊本県 大津町","","9,909","","***","","32,230,071","","2,360","","404,240","","0.70","","8","","3","","303","","5","","2","","2",""
"2001100000","2001年度","43404","熊本県 菊陽町","","3,757","","***","","33,373,767","","1,520","","19,798","","0.54","","6","","2","","222","","3","","1","","4",""
"2001100000","2001年度","43423","熊本県 南小国町","","11,586","","***","","3,971,374","","1,230","","966","","0.19","","5","","1","","66","","1","","0","","0",""
"2001100000","2001年度","43424","熊本県 小国町","","13,700","","***","","7,695,924","","1,820","","2,768","","0.22","","6","","1","","175","","2","","0","","1",""
"2001100000","2001年度","43425","熊本県 産山村","","6,072","","***","","1,253,845","","1,040","","129","","0.15","","2","","1","","16","","0","","0","","0",""
"2001100000","2001年度","43428","熊本県 高森町","","17,490","","***","","6,160,682","","2,640","","5,973","","0.20","","5","","3","","131","","1","","0","","0",""
"2001100000","2001年度","43432","熊本県 西原村","","7,723","","***","","5,717,725","","1,430","","25,227","","0.34","","2","","1","","63","","0","","0","","0",""
"2001100000","2001年度","43433","熊本県 南阿蘇村","","13,730","","***","","9,526,418","","3,605","","4,507","","-","","7","","3","","173","","0","","0","","1",""
"2001100000","2001年度","43441","熊本県 御船町","","9,900","","***","","17,360,207","","1,680","","7,822","","0.30","","10","","2","","181","","2","","1","","1",""
"2001100000","2001年度","43442","熊本県 嘉島町","","1,666","","***","","8,781,622","","874","","11,067","","0.39","","2","","1","","108","","2","","1","","2",""
"2001100000","2001年度","43443","熊本県 益城町","","6,567","","***","","34,175,805","","2,490","","54,382","","0.47","","6","","3","","229","","4","","2","","4",""
"2001100000","2001年度","43444","熊本県 甲佐町","","5,787","","***","","10,131,701","","1,350","","14,830","","0.29","","5","","1","","131","","0","","0","","2",""
"2001100000","2001年度","43447","熊本県 山都町","","54,483","","***","","14,661,108","","5,620","","11,277","","-","","21","","5","","322","","2","","0","","4",""
"2001100000","2001年度","43468","熊本県 氷川町","","3,329","","***","","11,365,102","","1,711","","806","","-","","3","","2","","156","","1","","0","","1",""
"2001100000","2001年度","43482","熊本県 芦北町","","23,347","","***","","18,222,804","","1,862","","20,625","","-","","20","","5","","302","","0","","0","","2",""
"2001100000","2001年度","43484","熊本県 津奈木町","","3,397","","***","","3,935,404","","396","","3,144","","0.18","","3","","1","","58","","0","","0","","0",""
"2001100000","2001年度","43501","熊本県 錦町","","8,487","","***","","10,274,587","","1,790","","47,127","","0.35","","3","","1","","141","","2","","1","","0",""
"2001100000","2001年度","43505","熊本県 多良木町","","16,587","","***","","10,642,740","","1,760","","18,585","","0.24","","7","","1","","157","","2","","1","","1",""
"2001100000","2001年度","43506","熊本県 湯前町","","4,841","","***","","3,597,617","","615","","2,423","","0.15","","1","","1","","84","","0","","0","","0",""
"2001100000","2001年度","43507","熊本県 水上村","","19,211","","***","","1,920,663","","512","","1,400","","0.13","","2","","1","","37","","0","","0","","1",""
"2001100000","2001年度","43510","熊本県 相良村","","9,454","","***","","4,180,451","","839","","3,530","","0.18","","2","","2","","46","","1","","0","","0",""
"2001100000","2001年度","43511","熊本県 五木村","","25,294","","***","","1,761,203","","158","","833","","0.18","","8","","1","","23","","0","","0","","0",""
"2001100000","2001年度","43512","熊本県 山江村","","12,120","","***","","2,792,551","","615","","147","","0.12","","2","","1","","14","","0","","0","","0",""
"2001100000","2001年度","43513","熊本県 球磨村","","20,773","","***","","3,335,555","","728","","758","","0.12","","9","","1","","56","","0","","0","","0",""
"2001100000","2001年度","43514","熊本県 あさぎり町","","15,949","","***","","15,352,037","","3,069","","-","","-","","6","","5","","210","","1","","0","","1",""
